BrooksAlive,BknightsAlive,BbishopsAlive,BqueenAlive,BkingAlive,BpawnsAlive,WrooksAlive,WknightsAlive,WbishopsAlive,WqueenAlive,WkingAlive,WpawnsAlive,BrooksVulner,BknightsVulner,BbishopsVulner,BqueenVulner,BkingVulner,BpawnsVulner,WrooksVulner,WknightsVulner,WbishopsVulner,WqueenVulner,WkingVulner,WpawnsVulner,BrooksDefense,BknightsDefense,BbishopsDefense,BqueenDefense,BkingDefense,BpawnsDefense,WrooksDefense,WknightsDefense,WbishopsDefense,WqueenDefense,WkingDefense,WpawnsDefense,BrooksDirection,BknightsDirection,BbishopsDirection,BqueenDirection,BkingDirection,BpawnsDirection,WrooksDirection,WknightsDirection,WbishopsDirection,WqueenDirection,WkingDirection,WpawnsDirection,Bsafe,Wsafe,PSTscore,move_score_int 
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,1,2,1,4,1,5,3,3,1,6,10,14,150,42
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,1,1,3,2,5,1,4,2,3,1,3,10,10,150,61
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,1,1,3,2,5,1,3,1,5,1,3,10,10,150,50
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,3,8,1,4,2,5,1,4,2,5,1,4,11,12,100,63
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,3,8,1,4,2,5,1,4,2,4,1,4,11,12,150,28
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,3,2,1,4,2,4,1,2,2,3,1,3,10,11,140,61
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,3,2,1,4,2,4,1,2,2,3,2,3,10,11,140,18
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,3,2,3,4,2,4,1,2,2,3,2,3,10,11,100,38
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,2,3,2,3,4,2,5,2,2,2,4,3,3,11,11,90,34
2,2,2,1,1,7,2,2,1,1,1,7,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,4,2,5,0,3,1,3,2,3,11,9,85,44
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,3,4,2,5,2,3,2,5,3,3,11,11,90,48
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,2,4,1,5,2,3,2,5,3,3,11,11,60,49
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,1,2,4,1,5,3,6,2,5,3,3,11,14,110,50
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,2,2,4,1,4,3,6,2,5,3,4,11,16,85,46
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,2,2,4,1,4,5,6,2,5,3,4,11,16,85,27
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,3,1,4,5,6,2,5,3,4,11,17,85,34
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,1,3,1,4,4,8,1,4,2,4,12,17,85,28
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,1,2,1,5,4,8,1,4,2,3,12,17,90,31
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,2,1,4,4,8,1,4,2,2,10,17,80,25
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,1,3,1,3,4,8,1,4,2,2,10,17,70,54
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,1,3,1,3,4,7,1,4,2,2,10,17,70,51
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,2,1,3,1,3,4,9,1,4,2,3,10,17,45,114
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,1,3,1,2,4,8,1,3,2,3,10,16,35,32
2,1,2,1,1,7,2,2,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,3,1,2,4,8,1,2,2,1,10,15,50,15
2,1,2,1,1,6,2,2,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,3,1,1,4,8,2,4,2,2,9,17,60,44
2,1,2,1,1,6,2,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,2,3,2,4,1,1,4,9,2,4,2,3,10,16,45,48
2,0,2,1,1,6,2,2,1,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,2,4,1,2,4,9,2,4,2,3,11,18,65,11
2,0,2,1,1,6,2,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,4,1,2,4,7,0,4,2,2,12,16,30,40
2,0,2,1,1,6,2,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,2,0,1,2,1,2,5,5,0,4,2,2,10,17,40,53
2,0,2,1,1,6,2,2,0,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,1,2,1,2,5,5,0,4,2,2,9,17,-10,35
2,0,1,1,1,6,2,2,0,1,1,6,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,1,2,5,6,0,4,2,3,7,16,-10,34
2,0,1,1,1,6,2,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,1,2,1,2,5,3,0,4,2,2,11,15,-20,31
2,0,1,1,1,6,2,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,2,0,1,2,1,2,6,3,0,3,3,2,8,16,-20,-22
2,0,1,1,1,6,2,1,0,1,1,6,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,2,2,0,1,3,1,3,6,3,0,2,3,2,9,16,-20,-1
2,0,1,1,1,6,2,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,1,2,6,3,0,3,3,2,10,15,-20,-8
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,4,1,0,0,8,16,16,-15,-27
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,7,0,3,1,0,0,6,16,11,-65,-20
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,7,0,3,2,1,0,6,16,11,-20,-24
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1,1,1,6,0,3,2,1,0,6,16,11,-70,-23
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1,1,1,5,0,4,3,2,1,6,13,11,-45,-13
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,2,2,2,5,0,3,3,2,1,4,13,7,-95,-4
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,2,2,2,5,0,3,3,2,2,4,13,8,-50,-13
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,3,2,3,5,0,3,3,2,2,4,13,8,-100,0
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,7,3,2,3,5,0,3,3,2,3,3,12,9,-110,11
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,6,2,5,3,5,0,3,3,2,3,3,12,9,-110,45
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,6,2,5,3,5,1,2,3,2,3,3,13,9,-60,48
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,1,6,3,5,3,5,1,2,3,2,3,3,14,9,-105,81
2,2,2,1,1,7,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,1,5,3,4,3,3,1,2,3,2,3,3,13,10,-53,45
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,1,6,4,6,3,4,1,1,2,2,3,1,15,7,-80,35
2,2,1,1,1,7,2,2,2,1,1,7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,5,2,4,3,3,1,2,2,2,3,3,13,11,-65,41
2,2,1,1,1,7,2,1,2,1,1,7,0,0,2,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,5,2,4,3,3,1,1,2,1,2,4,14,11,-75,33
2,2,0,1,1,7,2,1,2,1,1,7,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,5,0,4,3,3,1,1,2,5,4,4,12,14,-70,29
2,2,0,1,1,7,2,1,1,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,7,0,2,4,3,1,1,1,3,4,3,14,12,-80,50
2,1,0,1,1,7,2,1,1,1,1,7,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,2,0,2,3,4,1,1,1,3,4,4,14,13,-70,21
2,1,0,1,1,7,2,1,0,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,2,4,2,1,1,0,3,4,4,17,13,-55,29
2,1,0,1,1,7,2,1,0,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,2,4,2,2,1,0,3,2,4,17,13,-25,11
2,1,0,1,1,7,2,1,0,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,0,2,4,2,2,1,0,2,2,4,18,12,-75,20
2,1,0,1,1,7,2,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,2,2,0,2,4,2,3,4,0,2,2,4,17,14,-25,29
2,1,0,1,1,7,2,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,2,2,0,2,1,2,3,4,0,2,2,4,17,14,-55,21
2,1,0,1,1,7,2,1,0,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,2,3,0,2,1,1,3,4,0,2,2,5,16,16,-55,17
2,1,0,1,1,7,2,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,4,2,0,2,2,1,3,4,0,2,2,5,16,16,-55,28
2,1,0,0,1,7,2,1,0,1,1,7,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,2,0,0,2,2,3,4,0,3,2,5,13,18,-55,40
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,4,0,0,2,2,3,4,0,0,2,5,19,18,-55,48
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,3,0,0,2,2,2,4,0,0,3,5,19,18,-55,32
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,4,0,0,2,3,3,4,0,0,3,5,18,19,-50,24
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,4,0,0,2,3,4,4,0,0,2,5,18,19,-50,30
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,4,0,0,3,3,4,4,0,0,2,5,19,19,-30,42
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,4,0,0,3,3,5,3,0,0,2,5,17,19,-30,50
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,4,0,0,6,3,5,3,0,0,2,5,17,19,-60,44
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,4,0,0,6,3,5,5,0,0,2,6,18,19,-65,9
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,3,0,0,6,2,4,4,0,0,2,5,18,17,-75,32
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,3,0,0,4,2,4,3,0,0,2,5,16,17,-65,21
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,3,0,0,4,2,3,3,0,0,2,5,18,17,-60,13
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,3,3,0,0,6,2,3,5,0,0,2,4,20,17,-60,15
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4,3,0,0,5,2,3,5,0,0,2,4,19,17,-60,18
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,3,0,0,5,1,5,5,0,0,2,4,17,17,-60,12
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4,3,0,0,5,1,5,5,0,0,2,4,18,17,-60,20
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4,3,0,0,5,1,3,5,0,0,2,4,17,18,-60,-23
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,4,3,0,0,5,1,3,5,0,0,2,4,17,18,-40,0
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,3,0,0,5,1,3,5,0,0,2,3,16,19,-50,0
2,1,0,0,1,7,2,1,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,4,3,0,0,5,1,3,5,0,0,2,3,16,18,-52,8
2,1,0,0,1,6,2,1,0,0,1,7,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,5,1,2,4,0,0,2,3,16,17,0,36
2,1,0,0,1,6,2,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,5,1,2,4,0,0,2,3,16,16,-52,22
2,1,0,0,1,6,2,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,5,1,4,3,0,0,3,3,16,16,-52,8
2,1,0,0,1,6,2,1,0,0,1,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,2,0,3,3,0,0,3,3,16,16,-42,34
2,1,0,0,1,6,2,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,5,3,0,0,2,0,2,4,0,0,3,3,16,17,-42,0
2,1,0,0,1,6,2,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,5,3,0,0,2,0,2,5,0,0,3,4,16,17,-47,5
2,1,0,0,1,6,2,1,0,0,1,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,4,3,0,0,2,0,1,5,0,0,3,4,14,17,-47,21
2,1,0,0,1,6,1,1,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,3,0,0,2,0,1,5,0,0,3,4,17,17,-47,0
1,1,0,0,1,6,1,1,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,2,0,1,5,0,0,3,4,14,17,-47,12
1,1,0,0,1,6,1,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,2,0,2,5,0,0,3,3,14,17,-47,12
1,1,0,0,1,5,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,2,5,0,0,3,3,14,19,-47,6
1,1,0,0,1,5,1,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,3,0,0,5,2,2,7,0,0,3,4,18,20,-62,0
1,0,0,0,1,5,1,1,0,0,1,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4,2,2,3,0,0,3,5,16,23,-37,2
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,6,1,2,0,0,0,3,5,19,22,-92,-3
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,1,2,0,0,0,3,5,19,22,-92,-17
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,6,1,2,0,0,0,3,5,19,22,-92,-9
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,6,1,2,0,0,0,6,5,19,22,-62,0
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,7,2,2,0,0,0,6,5,19,20,-102,-3
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,7,2,2,0,0,0,6,5,19,20,-102,-4
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,7,2,2,0,0,0,6,5,19,20,-97,0
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,2,1,0,0,0,6,5,13,20,-97,0
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,2,0,0,0,0,6,4,13,19,-97,0
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,2,2,0,0,0,6,4,14,19,-97,-5
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,6,4,13,20,-97,0
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,2,0,0,0,6,4,15,20,-97,0
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,6,2,2,0,0,0,6,4,14,19,-97,0
1,0,0,0,1,5,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,2,2,0,0,0,6,4,14,19,-97,0
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,5,1,1,1,8,11,16,50,26
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,6,0,5,1,1,1,8,11,14,60,64
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,6,1,6,1,1,1,7,10,14,110,35
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,5,1,4,1,1,1,7,10,13,85,42
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,5,2,6,1,1,1,6,10,13,135,38
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2,1,5,2,5,1,1,1,5,10,13,85,52
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1,2,1,5,2,4,2,1,2,5,10,14,130,43
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,8,1,2,1,6,2,4,2,1,2,5,11,14,130,43
2,1,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,1,2,1,6,2,5,0,1,2,6,11,14,140,57
2,1,2,1,1,8,2,2,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,5,2,5,0,1,2,6,12,14,155,68
2,1,2,1,1,8,2,2,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,5,2,5,0,2,1,6,12,14,185,62
2,1,2,1,1,8,2,2,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,1,4,2,7,0,2,1,6,12,14,135,58
2,1,2,1,1,8,2,2,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,3,2,2,1,3,2,8,1,3,1,5,11,15,185,43
2,1,2,1,1,8,2,2,1,1,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,2,2,1,4,2,8,1,3,1,4,12,13,133,52
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,1,2,2,1,4,2,6,1,3,1,5,12,15,170,3
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,2,2,1,3,2,6,1,3,1,6,11,16,160,22
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,2,2,1,2,2,8,1,3,1,5,11,15,150,13
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3,3,1,2,2,8,1,3,1,5,11,15,105,13
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,3,3,3,1,2,3,7,1,2,2,5,11,15,105,-10
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,5,2,2,3,6,1,2,2,3,11,13,105,66
2,1,2,1,1,7,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,3,3,3,5,2,2,3,6,1,2,2,4,12,15,107,51
